Keyword Searched,App Name,App ID,Seller,Price,Average Rating,Rating Count,Genre,App URL,Description
asthma symptoms,Daily Breathe: Asthma Tracker,6477149460,Spotter Limited Liability Company,Free,4.90475,21,Medical,https://apps.apple.com/us/app/daily-breathe-asthma-tracker/id6477149460?uo=4,"Daily Breathe: Created by asthmatics for asthmatics, offering a comprehensive and personalized approach to managing asthma. Our team, having personal experience with asthma, understands the challenges and intricacies of living with this condition. Therefore, we have tailored Daily Breathe to meet the unique needs of the asthma community.

Key Features:

* Peak Flow Tracking: Log your daily peak flow to maintain better control over your asthma.
* Green, Yellow, and Red Zones: Enter your personal best peak flow to know if you need to contact your therapist and adjust treatment. This feature helps you quickly assess your asthma control at a glance and make informed decisions about your health.
* Apple Health Integration: Seamlessly integrate with your iOS Health app to keep all your health data in one place, making it easier for you and your healthcare provider to monitor your asthma.
* Privacy First: Your health data is sensitive, and we prioritize your privacy. We do not process your health data on our servers; you keep full control over it.

You can add an unlimited number of measurements with a paid subscription:
Annual Premium - for 1 year, renewable 
Monthly Premium - for 1 month, renewable

Terms of Use: https://dailybreathe.tilda.ws/en/termsofuse
Privacy Policy: https://dailybreathe.tilda.ws/en/privacypolicy"
asthma symptoms,WebMD: Symptom Checker,295076329,WebMD,Free,4.73627,132558,Medical,https://apps.apple.com/us/app/webmd-symptom-checker/id295076329?uo=4,"From WebMD, the one healthcare app you need to check symptoms, set medication reminders, learn about conditions and drugs, research treatments and diagnoses, find doctors and specialists in your area, and save on prescriptions at your local pharmacy.

Key Features: 

• Symptom Checker – Choose your symptoms, learn about potential conditions or issues, and lookup treatment and care options.
• Medication Reminders – Never miss a dose. You’ll receive reminders when it’s time to take your medications. View daily prescription schedules and instructions, plus pill images with dosage and timing information for each drug. Reminders sync to your other mobile devices when you sign-in with your WebMD account.
• WebMD Rx – We partner with major pharmacy chains to find the lowest prescription drug prices, which often beat insurance co-pays. It’s 100% free to use. No registration required.
• Doctor Directory – Find the closest doctors and specialists based on your current location or search by city, state or zip. 
• Conditions – Find medically-reviewed information about conditions relevant to you and learn more about causes, treatments, and related symptoms. 
• Customization and Saving Functionality – Save your conditions, drugs, doctors, hospitals, pharmacies, and healthy living articles for secure, easy access and reference. 
• Drug Interaction Checker – Find and identify potentially harmful and unsafe combinations of prescription medications by entering two or more drugs in question.

If you are a California resident, California law may provide you with certain rights regarding our use of your personal information. For more information relevant to our users who are California residents, please review the ""California Residents"" section of our Privacy Policy linked on this download page or within our app.

ABOUT WebMD
WebMD Health Corp. (Nasdaq: WBMD) is the leading provider of health information services, serving consumers, physicians, healthcare professionals, employers, and health plans through our public and private online portals, mobile platforms and health-focused publications. More than 95 million unique visitors access the WebMD Health Network each month.

The WebMD Health Network includes WebMD Health, Medscape, MedicineNet, emedicineHealth, RxList, theheart.org, drugs.com and Medscape Education.
SOURCE WebMD Health Corp.
WebMD. Better Information. Better Health.

WebMD does not provide medical advice, diagnosis or treatment. Always seek the advice of your physician or other qualified health provider with any questions you may have regarding a medical condition. Never disregard professional medical advice or delay in seeking it because of something you have read on the WebMD mobile application.

*Prescription savings vary by prescription and by pharmacy, and may reach up to 80% off cash price."
asthma symptoms,Air Quality & Pollen - AirCare,1190987663,"AirCare Data, Inc.",Free,4.78085,3176,Weather,https://apps.apple.com/us/app/air-quality-pollen-aircare/id1190987663?uo=4,"AirCare - the award winning app to track air quality & pollen! Featured in Forbes, BBC, NASA, Google, and awarded by the United Nations!

What's included:
- AQI - Air Quality Index: Stay safe from air pollution in any country around the world
- Pollen Tracking and Forecasts: Avoid allergies by following 5 types of pollen in the US and Europe (Tree - Birch, Grass, Ragweed, Olive, Alder)
- UV Index Tracking and Forecasts: Don't get sunburn on the beach, know when to seek shade
- Fire Hotspots - Know where NASA satellites picked up wildfires on the ground
- Breezy AI Chat - Talk with out chatbot and ask it questions using our live data
- Breakdown of Air Pollutants: See details about PM10, PM2.5, NO2, CO, SO2, O3 in the air

PRO users also get access to:
- Home Screen Widgets
- Push Notifications on Level Changes
- Apple Watch Support
- No Ads
- Extended History & Forecasts
- Extended Access to Breezy AI Chat

Where do we get out data from:
AirCare uses a multitude of satellite, ground and weather stations to calculate the most accurate AQI for a location. Our sources include:
- Purple Air
- Environmental Protection Agency (EPA)
- Sensor Community (Luftdaten)
- 40+ other government, university and volunteer networks of sensors

Download AirCare now and find out why millions of people have already used the app to know what they breathe!

By using our app, you agree to the Terms of Use stated here: https://getaircare.com/projects/eula.html"
asthma symptoms,Allergy Plus by Pollen.com,1556701665,IQVIA Inc.,Free,4.77332,20263,Health & Fitness,https://apps.apple.com/us/app/allergy-plus-by-pollen-com/id1556701665?uo=4,"Allergy Plus is designed to improve how you understand and manage your allergies. Based on Pollen.com, an industry leading allergy forecasting website for the last 20 years, Allergy Plus provides location-specific, real time allergy information at your fingertips.
 
·         Get the latest allergy, air quality and weather forecasts across multiple locations
·         Receive notifications on forecasted allergy level changes in as many locations as you need
·         See a 5-day allergy and weather forecast side by side
·         Share forecasts easily to your friends and family
·         Review in-depth information on impactful allergens in your area
·         Completely synced with Pollen.com for the most accurate and up-to-date allergy information available
 
Allergy Plus is a free app intended for your benefit. Currently for use in the continental US only.

Terms of Use: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/"
asthma symptoms,ZYRTEC® ALLERGYCAST®,320298020,"McNeil-PPC, Inc",Free,4.09091,473,Health & Fitness,https://apps.apple.com/us/app/zyrtec-allergycast/id320298020?uo=4,"The ZYRTEC® AllergyCast® app is your go-to allergy tracker and pollen forecast tool, eliminating the guesswork in managing allergies. Using local data like pollen count, air quality and weather, it provides a personalized allergy impact score, predicting how your seasonal allergies will make you feel each day. Think of it as a ""real-feel"" forecast for your allergies!

Wondering about today's pollen count? Get that and more at your fingertips with AllergyCast®. Beyond just pollen counts, the app offers personalized daily symptom severity predictions. Sign in, track your symptoms, and unlock personalized predictions that get more accurate over time.

When you start using the app, you'll receive a local pollen forecast and a generalized symptom severity prediction. Consistently log your symptoms for more personalized predictions. Each day you’ll receive daily allergy symptom severity predictions and multi-day forecasts, factoring in your tracked symptoms and local weather.

Did AllergyCast® predict a ""Mild"" day? Enjoy less sniffling. ""Severe"" symptoms predicted? You may want to be prepared. 

AllergyCast® App features include:
-	Multi-day forecasts for symptom severity predictions, pollen, weather, and air quality based on your current location.
-	Interactive pollen & air quality maps to see the pollen and air quality levels along with the top allergens in your area.
-	An enhanced allergy symptom tracker & personalized Allergy Profile.
-	Personalized allergy insights to learn which specific pollens may be triggers for your outdoor allergies.
-	Trends based on your tracked symptoms, including a personalized Allergy Profile.
-	Exclusive savings, coupons & offers for ZYRTEC® products."
asthma symptoms,Asthma Manager,930678066,@Point of Care,Free,3.25,4,Medical,https://apps.apple.com/us/app/asthma-manager/id930678066?uo=4,"NOTE: This app now integrates with the Health app so if you choose to also manage certain heart conditions and have an Apple Watch or other device that creates heart rate data, you can now send that data to your doctor through the app giving you full control over which data you send. No health data is collected or sent from device without you specifically doing it.

Getting the Full Picture of Your Asthma 

When you are living with Asthma, the Asthma Manager can help you manage the symptoms that affect you every day. Studies show that people with chronic diseases can positively affect their lives by using @Point of Care apps to track pain, medications, and more—giving a sense of control over their conditions. 

For many, the best part of using Asthma Manager, is seeing moods, pain, medications—even how often they journal—in colorful pie charts. When your health journey is presented this way, it is easier to spot trends, notice strengths, and identify areas of concern.   

When You Download Asthma Manager and Register, You Can:
• Track your progress and symptoms by filling in the daily journal with its sliders and buttons and watch your data transform into easy-to-read charts
• Manage your medications and treatments, including reminders
• Use the photo upload feature to share visible symptoms with care providers
• Connect to care providers so they can monitor your progress between visits and better understand how your condition is affecting you 
• Stay up-to-date with the latest information and news on Asthma when you access the “Learn More” section
• In-app Help guides you through the features so you can get the most out of the app 
• Experience the new animated feature @Points Rewards and accumulate badges by using the app

A Wealth of Medical Expertise Going Back to 1980
Our @Point of Care platform is an award-winning digital technology. It provides mobile, desktop, digital clinical answers at the point of care through Projects In Knowledge™. To be able to connect with you and share your HIPAA-protected information, tell your care provider to download our @Point of Care Suite App or register online at www.atpointofcare.com."
asthma symptoms,ASTHMA,1179637672,daren taylor,Free,4.5,4,Health & Fitness,https://apps.apple.com/us/app/asthma/id1179637672?uo=4,"For anyone with asthma this app is a godsend. 

Daily reminder, reminds you to take your preventative each day.

Leave home reminder, reminds you to take you inhaler when you leave home.

Emergency assistance guides you through an episode (asthma attack) to use correct medication and know when to call for the emergency services."
asthma symptoms,Primary Care On Demand,6462700069,Mayo Clinic,Free,4.78449,1225,Medical,https://apps.apple.com/us/app/primary-care-on-demand/id6462700069?uo=4,"Convenient 24/7 access to primary care expertise through our easy-to-use app. Available in Wisconsin, Minnesota and Iowa.

Receive assessment or treatment for hundreds of conditions including gastrointestinal issues, upper respiratory infections, headaches and migraines, allergies and asthma and urinary tract infections.

With the Primary Care On Demand mobile app, you can: 
- Speak with a Mayo Clinic primary care provider about immediate medical issues from home or on the go
- Access clinically-proven information about your symptoms and then quickly connect to the personalized care you need
- Receive helpful reminders for labs, follow-up appointments and medication management
- Easily move between virtual and in-person care with a shared medical record"
asthma symptoms,Pollen Wise,1474856970,Pollen Sense,Free,4.54967,1057,Weather,https://apps.apple.com/us/app/pollen-wise/id1474856970?uo=4,"Pollen Wise has reached version 5! We've been hard at work transforming data from the network of Pollen Sense sensors into a model that includes greatly improved forecasting. 


Own Your Seasonal Allergies with Pollen Wise! Using a robust network of sensors around the United States and select other countries, Pollen Wise provides up-to-date pollen counts to help users mitigate allergens and avoid seasonal allergy symptoms. Customize Pollen Wise to put emphasis on the allergens that impact you the most, while still seeing levels across categories!


Pollen Wise is the only seasonal allergy app providing hourly allergen reports! Competing apps either use counts from yesterday or various other algorithms based on daily counts.


The advanced Automated Particle Sensor (APS) by Pollen Sense uses AI image processing to analyze images taken via a microscope to identify and classify allergens down to individual species. Particularly sensitive to Ragweed? Pollen Wise has you covered! Specific trees during tree season have your nose running? APS sensors find those too!


Airborne particulate levels can vary dramatically through the day! With Pollen Wise, you can see an up-to-date snapshot of allergens nearby and better plan your outside time.


The allergen journal feature allows you to log your symptoms to later see snapshots of your symptoms and allergen levels at that time. Please consult with a specialist if you suffer from seasonal allergies. As airborne particulate levels are impacted by weather conditions, levels can change dramatically.


While many features of Pollen Wise are free, some features require a subscription (Pollen Wise Plus). Unlock access to more historical data, an upgraded journal experience, home/lock screen widgets, and more with Pollen Wise Plus!"
asthma symptoms,PeakFlow Diary (Asthma),6463603745,Keyber Inc.,Free,4.72414,29,Medical,https://apps.apple.com/us/app/peakflow-diary-asthma/id6463603745?uo=4,"Manage Your Daily Breathing, More Smoothly with 'Peak Flow Diary'!

Breathing health can change subtly every day. 'Peak Flow Diary' is a powerful tool to record your daily peak flow values and control your breathing. With this app, you can finely monitor changes in your respiratory condition.

[App Features]

Daily Records: Easily log your daily peak flow values.
Clear Graphs: View your condition at a glance with clear graphs that support zone display.
Simple Operation: User-friendly and intuitive interface focused on ease of use.
Account Functionality: Worry-free data transfer when switching devices!
Make your breathing management easier and more effective with the 'Peak Flow Diary'. Try it now!"
asthma symptoms,Breathe for Asthma and COPD,1299722723,University Health Network,Free,5,1,Medical,https://apps.apple.com/us/app/breathe-for-asthma-and-copd/id1299722723?uo=4,"Developed by experienced respirologists for people affected by Asthma and Chronic Obstructive Pulmonary Disease (COPD), this app helps you to better self-manage your condition. It also has an interactive, digital version of the Ontario Asthma Action Plan AND the Canadian Thoracic Society COPD action plan that you can customize with with your healthcare provider. Get the info from your action plan at the right time, in the right place!

KEY FEATURES:
>>Receive actionable steps to address your asthma or COPD flare-ups based on your Action Plan
>>Record and track your symptoms in conversation with our ChatBot
>>Manage and update your medications
>>See the air quality in your area from Environment Canada and learn how it affects your breathing"
asthma symptoms,MyWay – Patient Support,6443848439,Sanofi Winthrop Industrie,Free,4.76234,1317,Medical,https://apps.apple.com/us/app/myway-patient-support/id6443848439?uo=4,"Sanofi US is distributing this app on behalf of Sanofi and Regeneron Pharmaceuticals, Inc.
 
See full Prescribing Information and Patient Information for DUPIXENT® (dupilumab)
 
https://www.regeneron.com/downloads/dupixent_fpi.pdf  
https://www.regeneron.com/downloads/dupixent_ppi.pdf
 
Personalized support for your treatment journey.
The MyWay app is a patient support tool designed to help you access DUPIXENT® (dupilumab) as quickly as possible, once you have a prescription, and to help you through your treatment journey. The app provides patient support program services, medication tracking, tools, and educational resources to help you stay on track with therapy, including:
 
Upcoming dose calendar
Healthcare Provider (HCP) visit calendar
Support documentation exchange with Dupixent MyWay patient support program services
Localized environment data
 
TREATMENT
 
Insurance help through Dupixent MyWay patient support program services (benefit verification)
Financial assistance for eligible patients (copay card, utilization tracker)
Nurse resource (supplemental injection training)
Medication track (reminder features, step-by-step injection instructions)
Body map tracking and injection completion log
Refill reminders
Other medication reminders
 
JOURNAL
 
Symptom tracking journal
Personalized symptom report to share with your doctor
 
LEARNING
 
Patient materials (testimonial videos)
 
 
SEPTEMBRE 2024 US.DUP.24.09.0167"
asthma symptoms,Airthings,1560329275,Airthings ASA,Free,4.43265,2873,Utilities,https://apps.apple.com/us/app/airthings/id1560329275?uo=4,"Breathe better with Airthings!  Smart air quality monitors & purifiers you can trust.

Shift your state of being with Airthings. Our products can help you improve indoor air quality leading to better focus, calming of allergies, and enhancement of sleep while ensuring an overall more healthy home.

It features:

• Quick and easy device setup
• AirGlimpse™: Color-coded indicators give you at-a-glance information about your air quality
• Access to the detailed graphs to help you track and find trends over time
• Set focuses for your devices - air quality data broken down into high engagement problems that you care about
• Control your Renew air purifier from anywhere
• 5-day pollen forecast for your location with actionable advice
• Notifications inform you of poor air quality and suggest ways to improve it, fast
• Tips for addressing common indoor air quality problems and how to make the most of your device
• Recommendations on the best Airthings monitor for your needs
• Subscribe to Air Reports - We’ll send you a monthly update which summarises all the sensor data for your location.

This app supports all Airthings products.

If you have questions about using the app or any of our monitors, please refer to the Airthings Help Center or contact support@airthings.com."
asthma monitoring app,Eko: Digital Stethoscope + ECG,1026457544,"Eko Health, Inc.",Free,4.84604,8853,Medical,https://apps.apple.com/us/app/eko-digital-stethoscope-ecg/id1026457544?uo=4,"The Eko App turns every patient encounter into an early detection opportunity for heart and lung disease. It fits seamlessly into your physical exam workflow when connected to a compatible digital stethoscope.

Use the Eko App to:
- Flag the presence or absence of murmurs.
- Flag the presence of AFib*, tachycardia, and bradycardia.
- Listen wirelessly using the Bluetooth-enabled device of your choice.
- Record, play back, annotate, and save stethoscope sounds and ECG*.
- Build patient profiles to flag changes in a patient’s condition across visits.
- Securely store exam recordings for future reference.
- Generate and share PDF reports with trusted colleagues or upload to compatible EHRs.
- Aid in medical education and patient engagement.

*Available with the CORE 500™ Digital Stethoscope.

Select features may require a paid Eko+ membership and feature availability may vary by country. Visit ekohealth.com to learn more about compatible devices. Have questions or feedback? Contact us at support@ekohealth.com.

The Services are for informational purposes only and should not replace advice from a licensed healthcare provider for any medical condition or treatment. Please consult a licensed and qualified health care provider before making any medical decisions. Use of this app is subject to the Apple Media Services Terms and Conditions and Eko’s Terms of Service.
Apple Media Services Terms and Conditions: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/
Eko's Terms of Service: https://support.ekohealth.com/hc/en-us/articles/13156765697563-Terms-of-Service"
asthma monitoring app,Meds & Pill Reminder MyTherapy,662170995,smartpatient GmbH,Free,4.80944,7163,Medical,https://apps.apple.com/us/app/meds-pill-reminder-mytherapy/id662170995?uo=4,"MyTherapy is your daily companion for pill reminders and many other features related to taking your medication and documenting your health. Millions of people use MyTherapy to be reminded to take the right medications at the right time.

MyTherapy supports you in sticking to your personalized medication plan. You receive reminders for the scheduled medication times. If you wish, you can record measurements, symptoms, and doctor visits in the integrated patient diary.

● EASY SETUP: Search our medication database or simply type in your specific medication to create your customizable reminders.

● RELIABLE REMINDERS: Easily receive reminders to take your tablets or dietary supplements regularly.

● NEW PACKAGE AND PRESCRIPTION REMINDER: We can remind you of your next packs and follow-up prescriptions in a timely manner.

● BLOOD PRESSURE AND WEIGHT CONTROL: If you want, we will remind you of 20+ measurements and allow you to record them directly in MyTherapy.

● APPLE HEALTH INTEGRATION: Connect MyTherapy with Apple Health to automatically sync your weight, step count, and water intake, making it even easier to track your health data and habits.

● SYMPTOM AND PAIN DIARY: Document your well-being to identify patterns and check whether your medications are working properly.

● STREAKS: Develop healthy routines by tracking how many days in a row you complete your health tasks. Each completed task strengthens your streak.

● MONTHLY OVERVIEW: By using the app, you automatically maintain a patient diary, e.g. as a basis for discussion for your next doctor's visit.

● PARTICULARLY RELEVANT: Digital companion for people with specific diseases:
- ADHD (attention deficit/hyperactivity disorder)
- Asthma
- IBD (chronic inflammatory bowel disease)
- COPD (chronic obstructive pulmonary disease)
- Diabetes (diabetes mellitus type 1 and type 2)
- Heart disease (e.g. high blood pressure, CHD, atrial fibrillation, ...)
- HIV
- MS (multiple sclerosis)
- Psoriasis
- Rheumatism (e.g. rheumatoid arthritis, ...)
- Thyroid disease
and many more.

● INJECTION SITE DOCUMENTATION: People who inject drugs should change their injection sites regularly. With MyTherapy it's very easy.

● PRIVACY & SECURITY: Trust is good but control is better. That's why we have ourselves certified externally, e.g. according to ISO 13485 and ISO 27001.

● EXCELLENT APP: First place in the German Health Award from the news channel N-TV and the German Institute for Service Quality (09/2923).

For more information and helpful insights, visit us at http://www.mytherapyapp.com"
asthma monitoring app,My Pollen Forecast - Allergies,1244428929,JRustonApps B.V.,Free,4.69137,25438,Health & Fitness,https://apps.apple.com/us/app/my-pollen-forecast-allergies/id1244428929?uo=4,"My Pollen Forecast is the best app for tracking the pollen count and your allergens. With a sleek modern design, you can view hayfever forecasts for the upcoming days and keep a diary of your symptoms. By using the app you will become more prepared for any allergy or asthma difficulties you could experience.

- Shows a map where you can see which areas have the highest pollen count!
- Several day pollen forecast including temperature, wind and humidity!
- Use the app as a tracker for how you feel to monitor your symptoms over time.
- Discover which pollens you are most allergic to by adding diary entries frequently.
- Receive push notifications when the pollen count is expected to be high!
- Full support for the latest iPhone and iPad models.

If you want the most efficient way of keeping up with pollen forecasts and counts, then My Pollen Forecast is the right app for you. This version is ad-supported and is similar to apps such as WebMD Allergy and Pollen.com.

* The app currently only supports the contiguous US and the UK. States such as Alaska and Hawaii are unfortunately not supported.*"
asthma monitoring app,FollowMyHealth®,502147249,Allscripts Healthcare Solutions Inc,Free,4.77909,100768,Medical,https://apps.apple.com/us/app/followmyhealth/id502147249?uo=4,"Take control of your health information. The new and improved mobile version of your personal health record, powered by FollowMyHealth®, is easy to use and easy to navigate.
 
From the home screen, you can view your current health summary, reminders and recent account activity—and quickly click to your medical profile and profiles of family members you’re authorized to view. You also get 24/7 access for: 

• Communicating securely with your care team. 
• Scheduling appointments.
• Viewing test and lab results. 
• Requesting prescription refills.
• Managing your preferred pharmacy for prescription renewals.
• Managing connections with healthcare organization to access your health information and interact with providers.
• Paying outstanding bills and view your billing history.
• Viewing and manage your demographics, contact information, and insurance policies.

(Please note: The availability of some features may be dependent on your connected organizations.)

Take full advantage of the modern iOS features such as:

• Passcodes and Touch ID: Create a Mobile Passcode or use Touch ID to quickly and easily sign in to FollowMyHealth® Mobile. Touch ID requires iOS 8 and up. Mobile Passcode will work on any iOS device.

• Push Notifications: In addition to receiving FollowMyHealth® notifications via text and/or email, notifications can now be pushed directly to your iOS device. App badges notify you at a glance of important new information within your FollowMyHealth® account. 

• Apple Watch: Convenient access to FollowMyHealth® push notifications and Action Center items directly from your Apple Watch.

• Apple VoiceOver: Improves accessibility for visually impaired users.

• Apple Health: Automatically import blood pressure, steps, weight and glucose readings from Apple Health into your FollowMyHealth® account."
asthma monitoring app,My Pollen Forecast Pro,1244429473,JRustonApps B.V.,$4.99,4.57039,959,Health & Fitness,https://apps.apple.com/us/app/my-pollen-forecast-pro/id1244429473?uo=4,"My Pollen Forecast Pro is the best app for tracking the pollen count and your allergens. With a sleek modern design, you can view hayfever forecasts for the upcoming days and keep a diary of your symptoms. By using the app you will become more prepared for any allergy or asthma difficulties you could experience.

- Shows a map where you can see which areas have the highest pollen count!
- Several day pollen forecast including temperature, wind and humidity!
- Use the app as a tracker for how you feel to monitor your symptoms over time.
- Discover which pollens you are most allergic to by adding diary entries frequently.
- Receive push notifications either daily or when the pollen count is expected to be high!
- Full support for the latest iPhone and iPad models.
- Pro version offers the same great functionality of My Pollen Forecast but is ad-free, includes widgets and also includes support for Apple Watch to check the pollen count on the go (including an Apple Watch complication)!

If you want the most efficient way of keeping up with pollen forecasts and counts, then My Pollen Forecast Pro is the right app for you. This version is similar to apps such as WebMD Allergy and Pollen.com.

* The app currently only supports the contiguous US and the UK. States such as Alaska and Hawaii are unfortunately not supported.*"
asthma monitoring app,AprilAire Healthy Air,1044963508,Research Products Corporation,Free,4.58582,14204,Lifestyle,https://apps.apple.com/us/app/aprilaire-healthy-air/id1044963508?uo=4,"The AprilAire Healthy Air App works with your AprilAire Wi-Fi devices and provides you with a powerful level of control over your home’s air, no matter where you are. It is compatible with all AprilAire Wi-Fi devices and features an intuitive, user-friendly design and usability.
The AprilAire Healthy Air App allows you to control the temperature, freshness, humidity, and purity of your home’s air. When events occur in the home that affect the indoor air quality, the AprilAire exclusive Event-Based™ control options make managing and improving your air quality simple.
AprilAire Healthy Air App Features:
•	Instantly confirm status (on, off, idle) of all IAQ and HVAC equipment from the home screen.
•	Ability to control temperature and all IAQ equipment
•	Event-Based™ control of Air Cleaning and Fresh Air allow for instant control over situations affecting health and comfort, such as increased allergy and dust levels, odors and stagnant air.
•	Automatic Humidifier Control
•	Automatic Dehumidifier Control
•	Simple control and override of schedules for maximum energy savings and improved comfort
Market Leading Control Features:
•	Programmable schedule – easy to program and override with Away mode and Heat Blast™
•	Temperature and IAQ alerts:
o	Know what’s going on in your house even if you’re not home with alerts about high or low temperatures, low or high humidity, equipment failure and outdoor allergy information.
o	3-day weather forecast with various pollen levels
o	Help information for consumers available in app and online
Other Key Features:
•	Access to multiple AprilAire Wi-Fi devices from a single account and device
•	Access to thermostats in multiple locations

Introducing in-app purchases of humidifier replaceable media through the AprilAire Healthy Air App to help make sure you are properly maintaining your equipment and get the most out of your AprilAire humidifiers.


Please visit aprilaire.com/app or call 1-800-334-6011 if you have any questions or need assistance with setting up your AprilAire Wi-Fi device on the app."
asthma monitoring app,Plume Labs: Air Quality App,950289243,Plume Labs,Free,4.67861,9596,Health & Fitness,https://apps.apple.com/us/app/plume-labs-air-quality-app/id950289243?uo=4,"Plume Labs gives you real-time pollution levels in your area, and around the globe. Get live street-by-street pollution maps for the world’s major urban areas, and detailed information about how air quality will evolve over the next 72 hours—just like a weather forecast.

Looking for the Flow personal pollution sensor app? Search for ‘ 
Flow Air Pollution Sensor'.

It’s air pollution information you can act on—73% of our surveyed users say Plume Labs helped them make changes in their daily habits to breathe cleaner air, no matter where they were! 

The Plume Labs: Air Quality App works all over the world. Our top team of data and atmospheric scientists has built a worldwide air quality forecasting system using a wide variety of data sources. This includes satellite imagery, atmospheric simulations, traffic and emissions datasets, all coming together to give you the most accurate air quality info out there.

We’ve got you covered wherever you go in the world.

KEY FEATURES

DETAILED MAPS: Live, street-by-street air quality maps give you detailed information about pollution levels on each street, in real time! Find the best route to work, pick the cleanest parks for a playdate—it’s all there in a stunning, easy-to-read map.

LIVE, HISTORICAL, AND FORECAST DATA: Plume Labs gives you real-time, city-by-city data for the most important pollutants - NO2, PM2.5, PM10, and O3. Look ahead with a 72 hour forecast. Analyze the past with up to 6 months of historical data!

HYPER-LOCAL INFO: Street-level pollution information is at your fingertips—pick your places, get the forecasts, drill into the maps! Studies have shown that access to this type of air pollution information can help you reduce your exposure by up to 50%.
 
CLEAN-AIR COACHING: Plume Labs gives you tips and tricks for finding clean air while running, cycling, having fun at the playground, and eating outdoors. Your clean-air coach will keep you up-to-date with just the right notifications.

Morning Report: 7AM overview of the current day

Evening Report: 7PM forecast of the day to come

Smart Notifications: Intelligent alerts warn you of pollution peaks and tell you when the air is clean.

OUR USERS LOVE IT!

Awesome app! A must have if you care about your health and city.

Great app one of a kind. Air quality monitoring app in a class of its own

It helps a lot to know when pollution is high. I always have medical breathing issues that I need to be careful of. Thanks for the help!

PLUME LABS’ APP IN THE PRESS

HuffingtonPost: ""Beat the pollution with the Plume Air app.""

Evening Standard: ""This pollution app tells you when it's 'safest' to go outside.""

TechCrunch: ""A pragmatic approach to air pollution. Strikes the right balance between providing insightful information about air pollution and not being too complicated."""
asthma monitoring app,Airofit,1469023267,Airofit A/S,Free,4.46441,1335,Health & Fitness,https://apps.apple.com/us/app/airofit/id1469023267?uo=4,"Breath training has been under-prioritized in sports for too long, though scientific studies continuously prove its multiple benefits. Airofit has developed the first-ever breathing trainer that connects respiratory training with state-of-the-art app technology. Once the app is paired with the Airofit breathing trainer, you will need to take a lung test to measure your respiratory strength. After taking the lung test, you will have the option to choose one of the many programs to train your breathing. The programs will be customized according to your preference and physical condition. As a result, you can practice your breathing and keep track of your progress to see your improvements.
The Airofit app is packed with loads of features, including:

* INFORMATIVE LUNG TESTS: Measure your vital lung capacity and your maximal respiratory pressures.
* TARGETED TRAINING PROGRAMS: Improve your physical performance by training towards specific goals.
* CHALLENGING EXERCISES: Follow visual and audio instructions of how to breathe when you train.
* ENGAGING ACTIVITY TRACKING: Track your progress and review your records for all the trainings and tests.
* EASY PERSONAL CUSTOMIZATION: Set up reminders and personalize your profile to create the most out of your trainings.

You can target you breathing training towards one of several goals, including:
* RESPIRATORY STRENGTH:  Enhance your respiratory power by training the strength of your lung muscles.
* ANAEROBIC TOLERANCE: Increase your body's resistance towards lactate by increasing your ability to hold your breath.
* VITAL LUNG CAPACITY: Increase your vital lung capacity by improving the flexibility of your lung muscles.
* INSTANT PERFORMANCE: Boost your blood circulation and mental focus by breathing properly, just before important performances.
* RELAXATION: Strengthen your state of mind and reduce stress levels by following meditative breathing patterns. 

Airofit is proven to improve your physical performance by up to 8% within just 8 weeks, training only 5-10 minutes twice a day. So, are you ready to join the top performing athletes who breathe better and strive to beat yesterday?
Learn more about Airofit at Airofit.com.
Terms of sale and service: https://www.airofit.com/pages/terms
Jurisdiction Statement:
Our app has obtained regulatory clearance for medical hardware in the European Union (EU) and complies with EU medical device regulations. However, we want to emphasize that our commitment to safety and compliance extends beyond the EU borders. Our products are designed to meet the highest international standards and are suitable for use in multiple jurisdictions. Users from all over the world can benefit from our app, knowing that it upholds the rigorous quality and safety standards required for medical hardware.
Disclaimer: Airofit is not a medical app but a training app for respiratory muscles. please contact your doctor for any medical/health related issues."
